ExperimentName	Subject	Group	Trial	List	Filename	TrialType	Rotation	CorrResp	RESP	ACC	RT	ExclSlow
MR_V2_F0_J1	S131	L2_Intermediate	26	124	16_50_R.jpg	Mirror	50	f	f	1	3328	0
MR_V1_F1_J0	S151	L2_Intermediate	19	190	24_100_R.jpg	Mirror	100	j	j	1	3335	0
MR_V2_F0_J1	S112	L1_Deaf	42	383	48_150.jpg	Same	150	j	f	0	3336	0
MR_V1_F1_J0	S148	L1_Hearing	14	66	9_0_R.jpg	Mirror	0	j	f	0	3342	0
MR_V1_F1_J0	S147	L2_Fluent	45	311	39_150.jpg	Same	150	f	f	1	3342	0
MR_V1_F1_J0	S152	L2_Fluent	23	202	26_0_R.jpg	Mirror	0	j	f	0	3343	0
MR_V2_F0_J1	S108	L2_Intermediate	15	86	11_100_R.jpg	Mirror	100	f	f	1	3349	0
MR_V2_F0_J1	S132	L2_Fluent	33	283	36_50.jpg	Same	50	j	j	1	3355	0
MR_V1_F1_J0	S140	L1_Deaf	24	230	29_100_R.jpg	Mirror	100	j	j	1	3355	0
MR_V1_F1_J0	S122	L2_Intermediate	37	320	40_150_R.jpg	Mirror	150	j	j	1	3359	0
MR_V1_F1_J0	S121	L2_Fluent	11	266	34_0_R.jpg	Mirror	0	j	j	1	3360	0
MR_V1_F1_J0	S110	L1_Deaf	34	304	38_150_R.jpg	Mirror	150	j	j	1	3360	0
MR_V1_F1_J0	S118	L2_Fluent	19	38	5_100_R.jpg	Mirror	100	j	j	1	3364	0
MR_V2_F0_J1	S133	L2_Intermediate	27	283	36_50.jpg	Same	50	j	f	0	3365	0
MR_V1_F1_J0	S147	L2_Fluent	17	261	33_100.jpg	Same	100	f	f	1	3368	0
MR_V2_F0_J1	S132	L2_Fluent	32	82	11_0_R.jpg	Mirror	0	f	j	0	3369	0
MR_V2_F0_J1	S133	L2_Intermediate	4	152	19_150_R.jpg	Mirror	150	f	j	0	3370	0
MR_V1_F1_J0	S106	L1_Deaf	23	383	48_150.jpg	Same	150	f	f	1	3373	0
MR_V1_F1_J0	S117	L1_Hearing	22	320	40_150_R.jpg	Mirror	150	j	j	1	3383	0
MR_V1_F1_J0	S136	L2_Fluent	36	200	25_150_R.jpg	Mirror	150	j	f	0	3383	0
MR_V1_F1_J0	S147	L2_Fluent	29	251	32_50.jpg	Same	50	f	f	1	3385	0
MR_V2_F0_J1	S131	L2_Intermediate	8	273	35_0.jpg	Same	0	j	j	1	3389	0
MR_V1_F1_J0	S116	L1_Hearing	41	139	18_50.jpg	Same	50	f	f	1	3391	0
MR_V2_F0_J1	S145	L2_Fluent	11	198	25_100_R.jpg	Mirror	100	f	f	1	3392	0
MR_V1_F1_J0	S140	L1_Deaf	19	69	9_100.jpg	Same	100	f	f	1	3394	0
MR_V2_F0_J1	S149	L1_Deaf	19	337	43_0.jpg	Same	0	j	f	0	3399	0
MR_V1_F1_J0	S120	L1_Deaf	9	45	6_100.jpg	Same	100	f	j	0	3399	0
MR_V1_F1_J0	S136	L2_Fluent	41	125	16_100.jpg	Same	100	f	j	0	3402	0
MR_V2_F0_J1	S128	L2_Intermediate	3	372	47_50_R.jpg	Mirror	50	f	f	1	3404	0
MR_V2_F0_J1	S149	L1_Deaf	10	3	1_50.jpg	Same	50	j	j	1	3404	0
MR_V1_F1_J0	S151	L2_Intermediate	5	224	28_150_R.jpg	Mirror	150	j	j	1	3404	0
MR_V2_F0_J1	S144	L2_Fluent	47	66	9_0_R.jpg	Mirror	0	f	f	1	3406	0
MR_V1_F1_J0	S147	L2_Fluent	33	207	26_150.jpg	Same	150	f	f	1	3413	0
MR_V2_F0_J1	S143	L2_Fluent	17	47	6_150.jpg	Same	150	j	j	1	3414	0
MR_V2_F0_J1	S137	L2_Intermediate	29	4	1_50_R.jpg	Mirror	50	f	f	1	3426	0
MR_V2_F0_J1	S149	L1_Deaf	21	311	39_150.jpg	Same	150	j	f	0	3427	0
MR_V2_F0_J1	S153	L2_Intermediate	36	380	48_50_R.jpg	Mirror	50	f	f	1	3429	0
MR_V2_F0_J1	S153	L2_Intermediate	5	179	23_50.jpg	Same	50	j	j	1	3430	0
MR_V1_F1_J0	S147	L2_Fluent	36	110	14_100_R.jpg	Mirror	100	j	j	1	3432	0
MR_V1_F1_J0	S120	L1_Deaf	47	115	15_50.jpg	Same	50	f	j	0	3435	0
MR_V1_F1_J0	S117	L1_Hearing	29	324	41_50_R.jpg	Mirror	50	j	j	1	3436	0
MR_V1_F1_J0	S122	L2_Intermediate	6	94	12_100_R.jpg	Mirror	100	j	j	1	3437	0
MR_V2_F0_J1	S150	L1_Hearing	14	319	40_150.jpg	Same	150	j	j	1	3444	0
MR_V1_F1_J0	S136	L2_Fluent	42	162	21_0_R.jpg	Mirror	0	j	j	1	3445	0
MR_V2_F0_J1	S144	L2_Fluent	13	275	35_50.jpg	Same	50	j	j	1	3445	0
MR_V2_F0_J1	S125	L1_Hearing	6	157	20_100.jpg	Same	100	j	j	1	3448	0
MR_V1_F1_J0	S111	L2_Intermediate	44	200	25_150_R.jpg	Mirror	150	j	j	1	3451	0
MR_V1_F1_J0	S151	L2_Intermediate	20	216	27_150_R.jpg	Mirror	150	j	j	1	3451	0
MR_V1_F1_J0	S111	L2_Intermediate	29	42	6_0_R.jpg	Mirror	0	j	j	1	3455	0
MR_V1_F1_J0	S111	L2_Intermediate	7	292	37_50_R.jpg	Mirror	50	j	j	1	3455	0
MR_V2_F0_J1	S133	L2_Intermediate	24	37	5_100.jpg	Same	100	j	j	1	3455	0
MR_V2_F0_J1	S137	L2_Intermediate	8	369	47_0.jpg	Same	0	j	j	1	3459	0
MR_V1_F1_J0	S134	L2_Intermediate	4	315	40_50.jpg	Same	50	f	f	1	3459	0
MR_V2_F0_J1	S126	L2_Intermediate	35	206	26_100_R.jpg	Mirror	100	f	f	1	3460	0
MR_V2_F0_J1	S142	L2_Fluent	15	333	42_100.jpg	Same	100	j	j	1	3463	0
MR_V1_F1_J0	S134	L2_Intermediate	46	308	39_50_R.jpg	Mirror	50	j	j	1	3478	0
MR_V2_F0_J1	S146	L2_Fluent	17	11	2_50.jpg	Same	50	j	j	1	3481	0
MR_V2_F0_J1	S142	L2_Fluent	29	40	5_150_R.jpg	Mirror	150	f	f	1	3483	0
MR_V1_F1_J0	S110	L1_Deaf	10	20	3_50_R.jpg	Mirror	50	j	f	0	3484	0
MR_V1_F1_J0	S151	L2_Intermediate	44	119	15_150.jpg	Same	150	f	f	1	3485	0
MR_V1_F1_J0	S118	L2_Fluent	45	70	9_100_R.jpg	Mirror	100	j	j	1	3486	0
MR_V1_F1_J0	S110	L1_Deaf	6	208	26_150_R.jpg	Mirror	150	j	f	0	3489	0
MR_V2_F0_J1	S149	L1_Deaf	28	148	19_50_R.jpg	Mirror	50	f	f	1	3491	0
MR_V1_F1_J0	S148	L1_Hearing	26	19	3_50.jpg	Same	50	f	j	0	3492	0
MR_V2_F0_J1	S108	L2_Intermediate	2	36	5_50_R.jpg	Mirror	50	f	j	0	3496	0
MR_V2_F0_J1	S153	L2_Intermediate	21	245	31_100.jpg	Same	100	j	j	1	3497	0
MR_V2_F0_J1	S126	L2_Intermediate	20	320	40_150_R.jpg	Mirror	150	f	f	1	3506	0
MR_V2_F0_J1	S133	L2_Intermediate	25	374	47_100_R.jpg	Mirror	100	f	j	0	3509	0
MR_V1_F1_J0	S109	L1_Deaf	2	45	6_100.jpg	Same	100	f	f	1	3509	0
MR_V1_F1_J0	S122	L2_Intermediate	44	64	8_150_R.jpg	Mirror	150	j	j	1	3509	0
MR_V2_F0_J1	S153	L2_Intermediate	34	276	35_50_R.jpg	Mirror	50	f	f	1	3511	0
MR_V1_F1_J0	S120	L1_Deaf	12	179	23_50.jpg	Same	50	f	f	1	3512	0
MR_V2_F0_J1	S125	L1_Hearing	8	63	8_150.jpg	Same	150	j	j	1	3512	0
MR_V1_F1_J0	S136	L2_Fluent	7	80	10_150_R.jpg	Mirror	150	j	j	1	3517	0
MR_V1_F1_J0	S134	L2_Intermediate	41	195	25_50.jpg	Same	50	f	j	0	3520	0
MR_V2_F0_J1	S128	L2_Intermediate	47	224	28_150_R.jpg	Mirror	150	f	f	1	3532	0
MR_V1_F1_J0	S117	L1_Hearing	39	160	20_150_R.jpg	Mirror	150	j	f	0	3538	0
MR_V2_F0_J1	S133	L2_Intermediate	3	9	2_0.jpg	Same	0	j	j	1	3542	0
MR_V1_F1_J0	S124	L1_Hearing	46	277	35_100.jpg	Same	100	f	j	0	3545	0
MR_V1_F1_J0	S136	L2_Fluent	39	130	17_0_R.jpg	Mirror	0	j	j	1	3546	0
MR_V1_F1_J0	S147	L2_Fluent	11	367	46_150.jpg	Same	150	f	j	0	3552	0
MR_V1_F1_J0	S151	L2_Intermediate	24	289	37_0.jpg	Same	0	f	f	1	3553	0
MR_V2_F0_J1	S112	L1_Deaf	48	269	34_100.jpg	Same	100	j	j	1	3555	0
MR_V2_F0_J1	S149	L1_Deaf	3	330	42_0_R.jpg	Mirror	0	f	j	0	3560	0
MR_V2_F0_J1	S144	L2_Fluent	29	363	46_50.jpg	Same	50	j	j	1	3566	0
MR_V1_F1_J0	S116	L1_Hearing	36	309	39_100.jpg	Same	100	f	f	1	3569	0
MR_V2_F0_J1	S143	L2_Fluent	40	374	47_100_R.jpg	Mirror	100	f	j	0	3570	0
MR_V2_F0_J1	S112	L1_Deaf	16	254	32_100_R.jpg	Mirror	100	f	j	0	3570	0
MR_V1_F1_J0	S147	L2_Fluent	19	120	15_150_R.jpg	Mirror	150	j	j	1	3573	0
MR_V1_F1_J0	S136	L2_Fluent	10	166	21_100_R.jpg	Mirror	100	j	j	1	3575	0
MR_V2_F0_J1	S154	L1_Hearing	12	65	9_0.jpg	Same	0	j	f	0	3579	0
MR_V2_F0_J1	S153	L2_Intermediate	43	283	36_50.jpg	Same	50	j	j	1	3580	0
MR_V1_F1_J0	S151	L2_Intermediate	14	350	44_100_R.jpg	Mirror	100	j	j	1	3585	0
MR_V2_F0_J1	S125	L1_Hearing	12	159	20_150.jpg	Same	150	j	j	1	3587	0
MR_V1_F1_J0	S152	L2_Fluent	32	76	10_50_R.jpg	Mirror	50	j	f	0	3588	0
MR_V2_F0_J1	S145	L2_Fluent	41	348	44_50_R.jpg	Mirror	50	f	f	1	3592	0
MR_V1_F1_J0	S111	L2_Intermediate	10	76	10_50_R.jpg	Mirror	50	j	j	1	3593	0
MR_V2_F0_J1	S131	L2_Intermediate	33	237	30_100.jpg	Same	100	j	j	1	3596	0
MR_V1_F1_J0	S116	L1_Hearing	4	93	12_100.jpg	Same	100	f	f	1	3601	0
MR_V2_F0_J1	S143	L2_Fluent	22	144	18_150_R.jpg	Mirror	150	f	j	0	3603	0
MR_V1_F1_J0	S124	L1_Hearing	8	182	23_100_R.jpg	Mirror	100	j	j	1	3615	0
MR_V1_F1_J0	S135	L2_Intermediate	8	374	47_100_R.jpg	Mirror	100	j	j	1	3615	0
MR_V2_F0_J1	S142	L2_Fluent	27	330	42_0_R.jpg	Mirror	0	f	f	1	3618	0
MR_V2_F0_J1	S153	L2_Intermediate	4	259	33_50.jpg	Same	50	j	j	1	3639	0
MR_V2_F0_J1	S141	L1_Hearing	33	135	17_150.jpg	Same	150	j	j	1	3644	0
MR_V1_F1_J0	S120	L1_Deaf	29	140	18_50_R.jpg	Mirror	50	j	j	1	3650	0
MR_V1_F1_J0	S116	L1_Hearing	48	223	28_150.jpg	Same	150	f	f	1	3653	0
MR_V2_F0_J1	S144	L2_Fluent	17	190	24_100_R.jpg	Mirror	100	f	f	1	3666	0
MR_V2_F0_J1	S145	L2_Fluent	13	193	25_0.jpg	Same	0	j	j	1	3671	0
MR_V1_F1_J0	S111	L2_Intermediate	22	93	12_100.jpg	Same	100	f	f	1	3678	0
MR_V1_F1_J0	S135	L2_Intermediate	28	307	39_50.jpg	Same	50	f	f	1	3681	0
MR_V1_F1_J0	S139	L1_Deaf	14	232	29_150_R.jpg	Mirror	150	j	j	1	3682	0
MR_V2_F0_J1	S142	L2_Fluent	1	206	26_100_R.jpg	Mirror	100	f	f	1	3689	0
MR_V2_F0_J1	S128	L2_Intermediate	42	275	35_50.jpg	Same	50	j	f	0	3691	0
MR_V1_F1_J0	S120	L1_Deaf	16	79	10_150.jpg	Same	150	f	f	1	3692	0
MR_V2_F0_J1	S137	L2_Intermediate	30	10	2_0_R.jpg	Mirror	0	f	f	1	3696	0
MR_V1_F1_J0	S116	L1_Hearing	25	337	43_0.jpg	Same	0	f	f	1	3696	0
MR_V1_F1_J0	S116	L1_Hearing	22	349	44_100.jpg	Same	100	f	f	1	3697	0
MR_V1_F1_J0	S130	L2_Intermediate	48	168	21_150_R.jpg	Mirror	150	j	j	1	3699	0
MR_V2_F0_J1	S144	L2_Fluent	45	175	22_150.jpg	Same	150	j	j	1	3702	0
MR_V2_F0_J1	S153	L2_Intermediate	1	150	19_100_R.jpg	Mirror	100	f	f	1	3716	0
MR_V2_F0_J1	S141	L1_Hearing	45	273	35_0.jpg	Same	0	j	f	0	3719	0
MR_V2_F0_J1	S133	L2_Intermediate	45	102	13_100_R.jpg	Mirror	100	f	j	0	3722	0
MR_V1_F1_J0	S110	L1_Deaf	17	206	26_100_R.jpg	Mirror	100	j	f	0	3728	0
MR_V1_F1_J0	S106	L1_Deaf	4	5	1_100.jpg	Same	100	f	f	1	3734	0
MR_V2_F0_J1	S146	L2_Fluent	31	230	29_100_R.jpg	Mirror	100	f	f	1	3741	0
MR_V2_F0_J1	S153	L2_Intermediate	17	302	38_100_R.jpg	Mirror	100	f	f	1	3742	0
MR_V2_F0_J1	S143	L2_Fluent	24	332	42_50_R.jpg	Mirror	50	f	j	0	3747	0
MR_V1_F1_J0	S118	L2_Fluent	13	142	18_100_R.jpg	Mirror	100	j	j	1	3748	0
MR_V2_F0_J1	S125	L1_Hearing	13	332	42_50_R.jpg	Mirror	50	f	f	1	3749	0
MR_V2_F0_J1	S149	L1_Deaf	5	270	34_100_R.jpg	Mirror	100	f	f	1	3749	0
MR_V1_F1_J0	S118	L2_Fluent	48	211	27_50.jpg	Same	50	f	f	1	3757	0
MR_V2_F0_J1	S112	L1_Deaf	10	230	29_100_R.jpg	Mirror	100	f	j	0	3757	0
MR_V1_F1_J0	S139	L1_Deaf	6	136	17_150_R.jpg	Mirror	150	j	j	1	3763	0
MR_V2_F0_J1	S150	L1_Hearing	15	243	31_50.jpg	Same	50	j	j	1	3766	0
MR_V2_F0_J1	S154	L1_Hearing	31	323	41_50.jpg	Same	50	j	j	1	3772	0
MR_V1_F1_J0	S120	L1_Deaf	3	21	3_100.jpg	Same	100	f	j	0	3772	0
MR_V1_F1_J0	S135	L2_Intermediate	5	125	16_100.jpg	Same	100	f	f	1	3773	0
MR_V2_F0_J1	S144	L2_Fluent	48	262	33_100_R.jpg	Mirror	100	f	f	1	3775	0
MR_V2_F0_J1	S142	L2_Fluent	2	322	41_0_R.jpg	Mirror	0	f	f	1	3776	0
MR_V1_F1_J0	S147	L2_Fluent	40	52	7_50_R.jpg	Mirror	50	j	j	1	3779	0
MR_V1_F1_J0	S148	L1_Hearing	20	339	43_50.jpg	Same	50	f	f	1	3784	0
MR_V2_F0_J1	S112	L1_Deaf	43	137	18_0.jpg	Same	0	j	f	0	3786	0
MR_V1_F1_J0	S109	L1_Deaf	1	38	5_100_R.jpg	Mirror	100	j	f	0	3786	0
MR_V1_F1_J0	S122	L2_Intermediate	20	202	26_0_R.jpg	Mirror	0	j	j	1	3790	0
MR_V2_F0_J1	S138	L1_Deaf	37	91	12_50.jpg	Same	50	j	j	1	3791	0
MR_V1_F1_J0	S116	L1_Hearing	34	94	12_100_R.jpg	Mirror	100	j	j	1	3792	0
MR_V2_F0_J1	S128	L2_Intermediate	40	98	13_0_R.jpg	Mirror	0	f	f	1	3798	0
MR_V2_F0_J1	S137	L2_Intermediate	25	210	27_0_R.jpg	Mirror	0	f	f	1	3799	0
MR_V2_F0_J1	S133	L2_Intermediate	29	127	16_150.jpg	Same	150	j	j	1	3800	0
MR_V2_F0_J1	S128	L2_Intermediate	11	179	23_50.jpg	Same	50	j	j	1	3801	0
MR_V1_F1_J0	S124	L1_Hearing	27	156	20_50_R.jpg	Mirror	50	j	j	1	3805	0
MR_V1_F1_J0	S151	L2_Intermediate	34	280	35_150_R.jpg	Mirror	150	j	j	1	3814	0
MR_V2_F0_J1	S142	L2_Fluent	6	335	42_150.jpg	Same	150	j	j	1	3818	0
MR_V2_F0_J1	S141	L1_Hearing	11	198	25_100_R.jpg	Mirror	100	f	j	0	3820	0
MR_V1_F1_J0	S111	L2_Intermediate	30	295	37_150.jpg	Same	150	f	j	0	3823	0
MR_V2_F0_J1	S128	L2_Intermediate	5	268	34_50_R.jpg	Mirror	50	f	f	1	3828	0
MR_V2_F0_J1	S138	L1_Deaf	4	171	22_50.jpg	Same	50	j	j	1	3829	0
MR_V2_F0_J1	S153	L2_Intermediate	45	280	35_150_R.jpg	Mirror	150	f	f	1	3830	0
MR_V2_F0_J1	S112	L1_Deaf	41	142	18_100_R.jpg	Mirror	100	f	j	0	3832	0
MR_V1_F1_J0	S140	L1_Deaf	47	318	40_100_R.jpg	Mirror	100	j	j	1	3833	0
MR_V2_F0_J1	S141	L1_Hearing	3	71	9_150.jpg	Same	150	j	j	1	3833	0
MR_V1_F1_J0	S110	L1_Deaf	14	340	43_50_R.jpg	Mirror	50	j	j	1	3835	0
MR_V2_F0_J1	S138	L1_Deaf	7	147	19_50.jpg	Same	50	j	j	1	3842	0
MR_V2_F0_J1	S153	L2_Intermediate	40	275	35_50.jpg	Same	50	j	j	1	3842	0
MR_V2_F0_J1	S131	L2_Intermediate	5	92	12_50_R.jpg	Mirror	50	f	f	1	3844	0
MR_V1_F1_J0	S135	L2_Intermediate	48	272	34_150_R.jpg	Mirror	150	j	j	1	3844	0
MR_V1_F1_J0	S109	L1_Deaf	35	48	6_150_R.jpg	Mirror	150	j	j	1	3850	0
MR_V1_F1_J0	S109	L1_Deaf	17	140	18_50_R.jpg	Mirror	50	j	j	1	3851	0
MR_V1_F1_J0	S120	L1_Deaf	43	368	46_150_R.jpg	Mirror	150	j	j	1	3851	0
MR_V1_F1_J0	S135	L2_Intermediate	18	228	29_50_R.jpg	Mirror	50	j	j	1	3852	0
MR_V1_F1_J0	S116	L1_Hearing	20	280	35_150_R.jpg	Mirror	150	j	j	1	3854	0
MR_V2_F0_J1	S142	L2_Fluent	9	174	22_100_R.jpg	Mirror	100	f	f	1	3856	0
MR_V2_F0_J1	S137	L2_Intermediate	40	351	44_150.jpg	Same	150	j	j	1	3857	0
MR_V2_F0_J1	S143	L2_Fluent	19	93	12_100.jpg	Same	100	j	j	1	3868	0
MR_V2_F0_J1	S145	L2_Fluent	10	163	21_50.jpg	Same	50	j	j	1	3873	0
MR_V2_F0_J1	S141	L1_Hearing	14	282	36_0_R.jpg	Mirror	0	f	f	1	3875	0
MR_V1_F1_J0	S110	L1_Deaf	41	325	41_100.jpg	Same	100	f	j	0	3876	0
MR_V2_F0_J1	S154	L1_Hearing	5	267	34_50.jpg	Same	50	j	j	1	3881	0
MR_V2_F0_J1	S137	L2_Intermediate	33	107	14_50.jpg	Same	50	j	j	1	3883	0
MR_V2_F0_J1	S126	L2_Intermediate	38	276	35_50_R.jpg	Mirror	50	f	f	1	3884	0
MR_V1_F1_J0	S136	L2_Fluent	43	336	42_150_R.jpg	Mirror	150	j	j	1	3884	0
MR_V2_F0_J1	S133	L2_Intermediate	16	75	10_50.jpg	Same	50	j	j	1	3886	0
MR_V2_F0_J1	S145	L2_Fluent	6	380	48_50_R.jpg	Mirror	50	f	j	0	3888	0
MR_V2_F0_J1	S126	L2_Intermediate	15	48	6_150_R.jpg	Mirror	150	f	f	1	3895	0
MR_V2_F0_J1	S131	L2_Intermediate	1	3	1_50.jpg	Same	50	j	f	0	3920	0
MR_V2_F0_J1	S128	L2_Intermediate	22	298	38_0_R.jpg	Mirror	0	f	f	1	3921	0
MR_V1_F1_J0	S135	L2_Intermediate	31	255	32_150.jpg	Same	150	f	f	1	3923	0
MR_V1_F1_J0	S124	L1_Hearing	2	255	32_150.jpg	Same	150	f	f	1	3924	0
MR_V2_F0_J1	S145	L2_Fluent	3	128	16_150_R.jpg	Mirror	150	f	j	0	3926	0
MR_V2_F0_J1	S114	L1_Deaf	22	70	9_100_R.jpg	Mirror	100	f	f	1	3930	0
MR_V2_F0_J1	S145	L2_Fluent	8	204	26_50_R.jpg	Mirror	50	f	f	1	3932	0
MR_V1_F1_J0	S120	L1_Deaf	41	364	46_50_R.jpg	Mirror	50	j	f	0	3933	0
MR_V1_F1_J0	S118	L2_Fluent	2	103	13_150.jpg	Same	150	f	f	1	3936	0
MR_V2_F0_J1	S114	L1_Deaf	47	90	12_0_R.jpg	Mirror	0	f	f	1	3937	0
MR_V1_F1_J0	S152	L2_Fluent	36	343	43_150.jpg	Same	150	f	f	1	3945	0
MR_V1_F1_J0	S111	L2_Intermediate	35	14	2_100_R.jpg	Mirror	100	j	j	1	3948	0
MR_V2_F0_J1	S153	L2_Intermediate	8	120	15_150_R.jpg	Mirror	150	f	f	1	3959	0
MR_V1_F1_J0	S122	L2_Intermediate	46	255	32_150.jpg	Same	150	f	j	0	3977	0
MR_V2_F0_J1	S141	L1_Hearing	22	159	20_150.jpg	Same	150	j	j	1	3984	0
MR_V1_F1_J0	S135	L2_Intermediate	43	59	8_50.jpg	Same	50	f	f	1	3991	0
MR_V2_F0_J1	S108	L2_Intermediate	8	242	31_0_R.jpg	Mirror	0	f	f	1	3998	0
MR_V1_F1_J0	S147	L2_Fluent	46	298	38_0_R.jpg	Mirror	0	j	j	1	4000	0
MR_V1_F1_J0	S139	L1_Deaf	28	280	35_150_R.jpg	Mirror	150	j	j	1	4018	0
MR_V2_F0_J1	S154	L1_Hearing	6	77	10_100.jpg	Same	100	j	j	1	4031	0
MR_V1_F1_J0	S111	L2_Intermediate	26	365	46_100.jpg	Same	100	f	j	0	4036	0
MR_V2_F0_J1	S131	L2_Intermediate	11	131	17_50.jpg	Same	50	j	j	1	4039	0
MR_V2_F0_J1	S145	L2_Fluent	35	301	38_100.jpg	Same	100	j	j	1	4042	0
MR_V2_F0_J1	S142	L2_Fluent	17	84	11_50_R.jpg	Mirror	50	f	f	1	4043	0
MR_V1_F1_J0	S116	L1_Hearing	39	254	32_100_R.jpg	Mirror	100	j	j	1	4044	0
MR_V2_F0_J1	S128	L2_Intermediate	26	208	26_150_R.jpg	Mirror	150	f	f	1	4047	0
MR_V1_F1_J0	S117	L1_Hearing	9	245	31_100.jpg	Same	100	f	j	0	4048	0
MR_V2_F0_J1	S128	L2_Intermediate	10	175	22_150.jpg	Same	150	j	j	1	4049	0
MR_V2_F0_J1	S114	L1_Deaf	21	243	31_50.jpg	Same	50	j	j	1	4050	0
MR_V1_F1_J0	S152	L2_Fluent	31	27	4_50.jpg	Same	50	f	f	1	4052	0
MR_V1_F1_J0	S152	L2_Fluent	8	150	19_100_R.jpg	Mirror	100	j	f	0	4058	0
MR_V2_F0_J1	S112	L1_Deaf	36	44	6_50_R.jpg	Mirror	50	f	f	1	4066	0
MR_V2_F0_J1	S112	L1_Deaf	29	157	20_100.jpg	Same	100	j	j	1	4067	0
MR_V1_F1_J0	S151	L2_Intermediate	28	52	7_50_R.jpg	Mirror	50	j	j	1	4074	0
MR_V2_F0_J1	S137	L2_Intermediate	42	381	48_100.jpg	Same	100	j	j	1	4078	0
MR_V2_F0_J1	S108	L2_Intermediate	7	304	38_150_R.jpg	Mirror	150	f	f	1	4080	0
MR_V2_F0_J1	S108	L2_Intermediate	9	224	28_150_R.jpg	Mirror	150	f	f	1	4081	0
MR_V1_F1_J0	S151	L2_Intermediate	27	156	20_50_R.jpg	Mirror	50	j	j	1	4082	0
MR_V2_F0_J1	S141	L1_Hearing	36	285	36_100.jpg	Same	100	j	f	0	4083	0
MR_V2_F0_J1	S150	L1_Hearing	38	79	10_150.jpg	Same	150	j	j	1	4084	0
MR_V2_F0_J1	S154	L1_Hearing	40	117	15_100.jpg	Same	100	j	j	1	4088	0
MR_V2_F0_J1	S142	L2_Fluent	16	123	16_50.jpg	Same	50	j	j	1	4102	0
MR_V1_F1_J0	S110	L1_Deaf	9	215	27_150.jpg	Same	150	f	f	1	4110	0
MR_V2_F0_J1	S154	L1_Hearing	33	376	47_150_R.jpg	Mirror	150	f	f	1	4111	0
MR_V1_F1_J0	S134	L2_Intermediate	5	198	25_100_R.jpg	Mirror	100	j	j	1	4113	0
MR_V2_F0_J1	S146	L2_Fluent	26	50	7_0_R.jpg	Mirror	0	f	f	1	4118	0
MR_V2_F0_J1	S138	L1_Deaf	39	310	39_100_R.jpg	Mirror	100	f	f	1	4118	0
MR_V1_F1_J0	S117	L1_Hearing	36	363	46_50.jpg	Same	50	f	f	1	4119	0
MR_V2_F0_J1	S128	L2_Intermediate	29	102	13_100_R.jpg	Mirror	100	f	f	1	4119	0
MR_V2_F0_J1	S142	L2_Fluent	23	292	37_50_R.jpg	Mirror	50	f	f	1	4120	0
MR_V1_F1_J0	S136	L2_Fluent	28	144	18_150_R.jpg	Mirror	150	j	j	1	4120	0
MR_V2_F0_J1	S149	L1_Deaf	39	229	29_100.jpg	Same	100	j	j	1	4137	0
MR_V2_F0_J1	S126	L2_Intermediate	39	42	6_0_R.jpg	Mirror	0	f	f	1	4139	0
MR_V1_F1_J0	S121	L2_Fluent	26	54	7_100_R.jpg	Mirror	100	j	j	1	4143	0
MR_V1_F1_J0	S118	L2_Fluent	29	332	42_50_R.jpg	Mirror	50	j	j	1	4151	0
MR_V1_F1_J0	S109	L1_Deaf	10	15	2_150.jpg	Same	150	f	j	0	4153	0
MR_V2_F0_J1	S137	L2_Intermediate	2	6	1_100_R.jpg	Mirror	100	f	f	1	4157	0
MR_V1_F1_J0	S120	L1_Deaf	6	171	22_50.jpg	Same	50	f	f	1	4160	0
MR_V1_F1_J0	S106	L1_Deaf	12	207	26_150.jpg	Same	150	f	f	1	4162	0
MR_V2_F0_J1	S126	L2_Intermediate	6	148	19_50_R.jpg	Mirror	50	f	f	1	4171	0
MR_V2_F0_J1	S137	L2_Intermediate	31	186	24_0_R.jpg	Mirror	0	f	f	1	4173	0
MR_V2_F0_J1	S143	L2_Fluent	33	168	21_150_R.jpg	Mirror	150	f	f	1	4175	0
MR_V1_F1_J0	S135	L2_Intermediate	30	318	40_100_R.jpg	Mirror	100	j	j	1	4176	0
MR_V1_F1_J0	S134	L2_Intermediate	22	364	46_50_R.jpg	Mirror	50	j	f	0	4187	0
MR_V1_F1_J0	S147	L2_Fluent	47	237	30_100.jpg	Same	100	f	f	1	4192	0
MR_V2_F0_J1	S128	L2_Intermediate	41	237	30_100.jpg	Same	100	j	j	1	4193	0
MR_V2_F0_J1	S131	L2_Intermediate	41	374	47_100_R.jpg	Mirror	100	f	f	1	4201	0
MR_V2_F0_J1	S112	L1_Deaf	26	204	26_50_R.jpg	Mirror	50	f	f	1	4208	0
MR_V2_F0_J1	S128	L2_Intermediate	23	133	17_100.jpg	Same	100	j	j	1	4212	0
MR_V2_F0_J1	S150	L1_Hearing	21	6	1_100_R.jpg	Mirror	100	f	f	1	4215	0
MR_V1_F1_J0	S116	L1_Hearing	37	335	42_150.jpg	Same	150	f	f	1	4226	0
MR_V1_F1_J0	S110	L1_Deaf	25	370	47_0_R.jpg	Mirror	0	j	f	0	4238	0
MR_V2_F0_J1	S133	L2_Intermediate	31	229	29_100.jpg	Same	100	j	j	1	4256	0
MR_V2_F0_J1	S137	L2_Intermediate	7	367	46_150.jpg	Same	150	j	j	1	4261	0
MR_V2_F0_J1	S128	L2_Intermediate	7	264	33_150_R.jpg	Mirror	150	f	j	0	4263	0
